sexe;preusuel;annais;nombre
1;AFIF;1985;6
1;AFIF;1986;6
1;AFIF;1987;4
1;AFIF;1988;4
1;AFIF;1989;4
1;AFIF;1990;3
1;AFIF;1991;6
1;AFIF;1992;3
1;AFIF;1993;5
1;AFIF;1994;6
1;AFIF;1995;4
1;AFIF;1996;3
1;AFIF;1997;3
1;AFIF;1998;3
1;AFIF;1999;7
1;AFIF;2000;4
1;AFIF;2002;6
1;AFIF;2003;7
1;AFIF;2006;3
1;AFIF;2007;3
1;AFIF;2008;5
1;AFIF;2009;4
1;AFIF;2010;3
1;AFIF;2011;5
1;AFIF;2012;6
1;AFIF;2015;7
1;AFIF;2017;3
1;AFIF;2018;4
1;AFIF;XXXX;20
1;AFONSO;1970;3
1;AFONSO;1971;3
1;AFONSO;1974;3
1;AFONSO;1980;3
1;AFONSO;2006;5
1;AFONSO;2007;5
1;AFONSO;2008;6
1;AFONSO;2009;12
1;AFONSO;2010;8
1;AFONSO;2011;13
1;AFONSO;2012;19
1;AFONSO;2013;16
1;AFONSO;2014;24
1;AFONSO;2015;26
1;AFONSO;2016;19
1;AFONSO;2017;21
1;AFONSO;2018;30
1;AFONSO;XXXX;21
1;AFTAB;1991;3
1;AFTAB;2000;3
1;AFTAB;XXXX;20
1;AFZAL;1997;3
1;AFZAL;XXXX;23
1;AGAPITO;1925;3
1;AGAPITO;XXXX;18
1;AGASH;2000;6
1;AGASH;2001;4
1;AGASH;2002;6
1;AGASH;2003;8
1;AGASH;2007;3
1;AGASH;2008;3
1;AGASH;XXXX;15
1;AGATHE;1900;4
1;AGATHE;1905;3
1;AGATHE;1910;3
1;AGATHE;1911;5
1;AGATHE;1912;3
1;AGATHE;1914;5
1;AGATHE;1916;4
1;AGATHE;1920;5
1;AGATHE;1921;3
1;AGATHE;1922;3
1;AGATHE;1923;3
1;AGATHE;1924;3
1;AGATHE;1925;5
1;AGATHE;1927;5
1;AGATHE;1929;6
1;AGATHE;1930;6
1;AGATHE;1931;6
1;AGATHE;1932;4
1;AGATHE;1933;4
1;AGATHE;1934;3
1;AGATHE;1936;5
1;AGATHE;1937;3
1;AGATHE;1938;4
1;AGATHE;1940;7
1;AGATHE;1941;6
1;AGATHE;1942;5
1;AGATHE;1945;3
1;AGATHE;1946;4
1;AGATHE;1947;4
1;AGATHE;1948;4
1;AGATHE;1949;5
1;AGATHE;1951;8
1;AGATHE;1954;6
1;AGATHE;1955;4
1;AGATHE;1957;3
1;AGATHE;1959;3
1;AGATHE;1968;3
1;AGATHE;XXXX;47
1;AGATHON;1902;3
1;AGATHON;1903;3
1;AGATHON;1906;5
1;AGATHON;1907;4
1;AGATHON;1909;6
1;AGATHON;1910;4
1;AGATHON;1911;3
1;AGATHON;1912;4
1;AGATHON;1920;3
1;AGATHON;1921;4
1;AGATHON;1925;3
1;AGATHON;1927;3
1;AGATHON;1941;3
1;AGATHON;XXXX;30
1;AGENOR;1900;6
1;AGENOR;1901;7
1;AGENOR;1902;4
1;AGENOR;1903;4
1;AGENOR;1904;9
1;AGENOR;1905;5
1;AGENOR;1906;11
1;AGENOR;1907;8
1;AGENOR;1908;5
1;AGENOR;1909;7
1;AGENOR;1910;8
1;AGENOR;1911;6
1;AGENOR;1912;7
1;AGENOR;1913;3
1;AGENOR;1914;6
1;AGENOR;1918;3
1;AGENOR;1920;5
1;AGENOR;1921;10
1;AGENOR;1923;4
1;AGENOR;1924;3
1;AGENOR;1925;7
1;AGENOR;1926;4
1;AGENOR;1928;3
1;AGENOR;1931;3
1;AGENOR;1932;3
1;AGENOR;1933;3
1;AGENOR;1935;5
1;AGENOR;1936;4
1;AGENOR;1995;3
1;AGENOR;2000;3
1;AGENOR;2008;4
1;AGENOR;XXXX;66
1;AGHILAS;1993;3
1;AGHILAS;1997;4
1;AGHILAS;1998;5
1;AGHILAS;2000;3
1;AGHILAS;2002;5
1;AGHILAS;2003;3
1;AGHILAS;2004;8
1;AGHILAS;2006;9
1;AGHILAS;2007;6
1;AGHILAS;2008;3
1;AGHILAS;2009;5
1;AGHILAS;2010;11
1;AGHILAS;2011;5
1;AGHILAS;2013;4
1;AGHILAS;2014;3
1;AGHILAS;2015;4
1;AGHILAS;2017;4
1;AGHILAS;2018;7
1;AGHILAS;XXXX;16
1;AGHILES;1990;5
1;AGHILES;1991;4
1;AGHILES;1993;4
1;AGHILES;1995;4
1;AGHILES;1996;3
1;AGHILES;1997;5
1;AGHILES;1999;4
1;AGHILES;2000;10
1;AGHILES;2001;5
1;AGHILES;2003;5
1;AGHILES;2004;7
1;AGHILES;2005;4
1;AGHILES;2006;8
1;AGHILES;2007;4
1;AGHILES;2008;10
1;AGHILES;2009;11
1;AGHILES;2010;7
1;AGHILES;2011;6
1;AGHILES;2012;5
1;AGHILES;2013;5
1;AGHILES;2014;9
1;AGHILES;2015;4
1;AGHILES;2016;8
1;AGHILES;2017;11
1;AGHILES;2018;9
1;AGHILES;XXXX;13
1;AGIM;XXXX;33
1;AGIT;1991;4
1;AGIT;2000;3
1;AGIT;2007;3
1;AGIT;2013;4
1;AGIT;2014;4
1;AGIT;2016;3
1;AGIT;2017;3
1;AGIT;XXXX;28
1;AGNAN;1900;3
1;AGNAN;1901;3
1;AGNAN;1904;5
1;AGNAN;1905;4
1;AGNAN;1906;4
1;AGNAN;1907;3
1;AGNAN;1908;5
1;AGNAN;1910;3
1;AGNAN;1912;5
1;AGNAN;1913;3
1;AGNAN;1914;3
1;AGNAN;1915;6
1;AGNAN;1916;3
1;AGNAN;1917;3
1;AGNAN;1918;6
1;AGNAN;1920;6
1;AGNAN;1921;3
1;AGNAN;1922;9
1;AGNAN;1923;4
1;AGNAN;1924;5
1;AGNAN;1925;6
1;AGNAN;1926;7
1;AGNAN;1927;7
1;AGNAN;1928;6
1;AGNAN;1929;8
1;AGNAN;1930;5
1;AGNAN;1931;4
1;AGNAN;1932;3
1;AGNAN;1933;5
1;AGNAN;1934;3
1;AGNAN;1935;9
1;AGNAN;1937;3
1;AGNAN;1938;11
1;AGNAN;1939;9
1;AGNAN;1940;6
1;AGNAN;1941;4
1;AGNAN;1942;7
1;AGNAN;1944;3
1;AGNAN;1945;4
1;AGNAN;1947;4
1;AGNAN;1948;6
1;AGNAN;1949;8
1;AGNAN;1950;8
1;AGNAN;1951;6
1;AGNAN;1952;8
1;AGNAN;1953;3
1;AGNAN;1954;6
1;AGNAN;1955;4
1;AGNAN;1956;12
1;AGNAN;1957;5
1;AGNAN;1958;6
1;AGNAN;1959;3
1;AGNAN;1960;4
1;AGNAN;1961;3
1;AGNAN;1962;3
1;AGNAN;1966;3
1;AGNAN;1969;3
1;AGNAN;1970;3
1;AGNAN;2012;3
1;AGNAN;XXXX;33
1;AGNEL;1907;3
1;AGNEL;1911;3
1;AGNEL;1915;4
1;AGNEL;1919;3
1;AGNEL;1924;3
1;AGNEL;1929;3
1;AGNEL;1946;3
1;AGNEL;1948;3
1;AGNEL;1950;3
1;AGNEL;1951;3
1;AGNEL;XXXX;64
1;AGNÈS;1901;3
1;AGNÈS;1905;3
1;AGNÈS;1906;4
1;AGNÈS;1907;6
1;AGNÈS;1909;5
1;AGNÈS;1910;3
1;AGNÈS;1911;4
1;AGNÈS;1912;4
1;AGNÈS;1913;4
1;AGNÈS;1916;5
1;AGNÈS;1917;4
1;AGNÈS;1918;6
1;AGNÈS;1919;5
1;AGNÈS;1920;8
1;AGNÈS;1921;3
1;AGNÈS;1922;6
1;AGNÈS;1923;3
1;AGNÈS;1925;6
1;AGNÈS;1926;3
1;AGNÈS;1927;10
1;AGNÈS;1928;7
1;AGNÈS;1929;10
1;AGNÈS;1930;9
1;AGNÈS;1931;6
1;AGNÈS;1932;5
1;AGNÈS;1933;12
1;AGNÈS;1934;5
1;AGNÈS;1935;4
1;AGNÈS;1936;4
1;AGNÈS;1937;4
1;AGNÈS;1938;8
1;AGNÈS;1939;7
1;AGNÈS;1943;3
1;AGNÈS;1946;8
1;AGNÈS;1947;6
1;AGNÈS;1948;7
1;AGNÈS;1949;4
1;AGNÈS;1950;6
1;AGNÈS;1952;8
1;AGNÈS;1953;4
1;AGNÈS;1954;3
1;AGNÈS;1955;4
1;AGNÈS;1956;4
1;AGNÈS;1961;4
1;AGNÈS;1962;3
1;AGNÈS;1967;4
1;AGNÈS;XXXX;32
1;AGOP;1925;4
1;AGOP;1928;4
1;AGOP;1929;7
1;AGOP;1930;5
1;AGOP;1931;3
1;AGOP;1932;10
1;AGOP;1933;3
1;AGOP;1934;6
1;AGOP;1935;3
1;AGOP;1937;4
1;AGOP;1957;4
1;AGOP;XXXX;37
1;AGOSTINHO;1966;3
1;AGOSTINHO;1967;6
1;AGOSTINHO;1968;7
1;AGOSTINHO;1969;15
1;AGOSTINHO;1970;16
1;AGOSTINHO;1971;26
1;AGOSTINHO;1972;39
1;AGOSTINHO;1973;21
1;AGOSTINHO;1974;26
1;AGOSTINHO;1975;22
1;AGOSTINHO;1976;11
1;AGOSTINHO;1977;13
1;AGOSTINHO;1978;16
1;AGOSTINHO;1979;9
1;AGOSTINHO;1980;9
1;AGOSTINHO;1981;4
1;AGOSTINHO;1983;3
1;AGOSTINHO;1984;3
1;AGOSTINHO;1986;3
1;AGOSTINHO;XXXX;34
1;AGOSTINO;1924;3
1;AGOSTINO;1925;5
1;AGOSTINO;1926;6
1;AGOSTINO;1927;4
1;AGOSTINO;1929;6
1;AGOSTINO;1930;6
1;AGOSTINO;1932;4
1;AGOSTINO;1933;3
1;AGOSTINO;1937;4
1;AGOSTINO;1951;3
1;AGOSTINO;1954;4
1;AGOSTINO;1955;4
1;AGOSTINO;1956;4
1;AGOSTINO;1957;5
1;AGOSTINO;1958;5
1;AGOSTINO;1959;7
1;AGOSTINO;1960;7
1;AGOSTINO;1961;12
1;AGOSTINO;1962;11
1;AGOSTINO;1963;12
1;AGOSTINO;1964;7
1;AGOSTINO;1965;6
1;AGOSTINO;1966;7
1;AGOSTINO;1967;5
1;AGOSTINO;1968;8
1;AGOSTINO;1969;12
1;AGOSTINO;1970;10
1;AGOSTINO;1971;12
1;AGOSTINO;1972;11
1;AGOSTINO;1973;11
1;AGOSTINO;1974;10
1;AGOSTINO;1975;4
1;AGOSTINO;1976;4
1;AGOSTINO;1978;3
1;AGOSTINO;1979;3
1;AGOSTINO;1981;4
1;AGOSTINO;1982;3
1;AGOSTINO;2002;4
1;AGOSTINO;2003;3
1;AGOSTINO;2006;3
1;AGOSTINO;2008;5
1;AGOSTINO;2012;3
1;AGOSTINO;2014;4
1;AGOSTINO;2018;3
1;AGOSTINO;XXXX;64
1;AGUIBOU;2012;3
1;AGUIBOU;2016;3
1;AGUIBOU;2018;3
1;AGUIBOU;XXXX;37
1;AGUSTIN;1955;3
1;AGUSTIN;1959;3
1;AGUSTIN;1960;7
1;AGUSTIN;1961;7
1;AGUSTIN;1962;5
1;AGUSTIN;1963;7
1;AGUSTIN;1964;9
1;AGUSTIN;1965;15
1;AGUSTIN;1966;15
1;AGUSTIN;1967;9
1;AGUSTIN;1968;8
1;AGUSTIN;1969;16
1;AGUSTIN;1970;7
1;AGUSTIN;1971;12
1;AGUSTIN;1972;6
1;AGUSTIN;1973;9
1;AGUSTIN;1974;7
1;AGUSTIN;1975;4
1;AGUSTIN;2012;3
1;AGUSTIN;2018;8
1;AGUSTIN;XXXX;41
1;AGUSTINHO;1968;9
1;AGUSTINHO;1969;3
1;AGUSTINHO;1971;6
1;AGUSTINHO;1972;5
1;AGUSTINHO;1973;8
1;AGUSTINHO;1974;3
1;AGUSTINHO;1975;4
1;AGUSTINHO;1979;3
1;AGUSTINHO;XXXX;21
1;AGUSTINO;1961;5
1;AGUSTINO;1966;4
1;AGUSTINO;XXXX;13
1;AH;1923;3
1;AH;1931;4
1;AH;1942;3
1;AH;XXXX;22
1;AHAD;2017;3
1;AHAD;XXXX;28
1;AHAMADA;1988;5
1;AHAMADA;1992;3
1;AHAMADA;2001;3
1;AHAMADA;2004;3
1;AHAMADA;2009;3
1;AHAMADA;2010;3
1;AHAMADA;2011;3
1;AHAMADA;2013;5
1;AHAMADA;XXXX;43
1;AHAMADOU;1985;3
1;AHAMADOU;1986;4
1;AHAMADOU;1989;4
1;AHAMADOU;1991;4
1;AHAMADOU;1999;3
1;AHAMADOU;2000;4
1;AHAMADOU;2002;3
1;AHAMADOU;2011;3
1;AHAMADOU;XXXX;34
1;AHAMED;1972;3
1;AHAMED;1982;3
1;AHAMED;1983;4
1;AHAMED;1984;3
1;AHAMED;1990;3
1;AHAMED;1997;3
1;AHAMED;1999;3
1;AHAMED;2011;3
1;AHAMED;2016;3
1;AHAMED;XXXX;33
1;AHARON;1990;4
1;AHARON;1991;3
1;AHARON;1993;4
1;AHARON;1998;3
1;AHARON;1999;3
1;AHARON;2000;6
1;AHARON;2002;4
1;AHARON;2003;7
1;AHARON;2004;8
1;AHARON;2005;8
1;AHARON;2006;8
1;AHARON;2007;9
1;AHARON;2008;11
1;AHARON;2009;11
1;AHARON;2010;7
1;AHARON;2011;7
1;AHARON;2012;13
1;AHARON;2013;12
1;AHARON;2014;20
1;AHARON;2015;20
1;AHARON;2016;12
1;AHARON;2017;18
1;AHARON;2018;22
1;AHARON;XXXX;18
1;AHARONE;2007;3
1;AHARONE;XXXX;17
1;AHCEN;1969;3
1;AHCEN;1970;5
1;AHCEN;1971;3
1;AHCEN;1973;5
1;AHCEN;1974;5
1;AHCEN;1978;5
1;AHCEN;1979;4
1;AHCEN;1980;3
1;AHCEN;1983;5
1;AHCEN;2004;3
1;AHCEN;XXXX;46
1;AHCENE;1948;3
1;AHCENE;1949;7
1;AHCENE;1950;4
1;AHCENE;1952;4
1;AHCENE;1953;6
1;AHCENE;1954;6
1;AHCENE;1955;6
1;AHCENE;1956;11
1;AHCENE;1957;14
1;AHCENE;1958;9
1;AHCENE;1959;7
1;AHCENE;1960;7
1;AHCENE;1961;11
1;AHCENE;1962;14
1;AHCENE;1963;11
1;AHCENE;1964;6
1;AHCENE;1965;13
1;AHCENE;1966;24
1;AHCENE;1967;26
1;AHCENE;1968;30
1;AHCENE;1969;23
1;AHCENE;1970;18
1;AHCENE;1971;32
1;AHCENE;1972;15
1;AHCENE;1973;13
1;AHCENE;1974;15
1;AHCENE;1975;16
1;AHCENE;1976;12
1;AHCENE;1977;9
1;AHCENE;1978;14
1;AHCENE;1979;8
1;AHCENE;1980;11
1;AHCENE;1981;6
1;AHCENE;1982;16
1;AHCENE;1983;15
1;AHCENE;1984;5
1;AHCENE;1985;12
1;AHCENE;1986;9
1;AHCENE;1987;6
1;AHCENE;1988;6
1;AHCENE;1989;5
1;AHCENE;1990;9
1;AHCENE;1992;3
1;AHCENE;1993;7
1;AHCENE;1994;6
1;AHCENE;1996;3
1;AHCENE;1998;4
1;AHCENE;1999;4
1;AHCENE;2001;4
1;AHCENE;2002;6
1;AHCENE;2003;8
1;AHCENE;2004;6
1;AHCENE;2006;9
1;AHCENE;2007;4
1;AHCENE;2008;5
1;AHCENE;2009;3
1;AHCENE;2010;6
1;AHCENE;2011;5
1;AHCENE;2012;7
1;AHCENE;2013;6
1;AHCENE;2015;4
1;AHCENE;2016;3
1;AHCENE;2017;5
1;AHCENE;2018;3
1;AHCENE;XXXX;12
1;AHCÈNE;1995;3
1;AHCÈNE;2014;4
1;AHCÈNE;2015;3
1;AHCÈNE;2016;4
1;AHCÈNE;XXXX;41
1;AHKIM;1965;3
1;AHKIM;1970;3
1;AHKIM;1976;3
1;AHKIM;XXXX;20
1;AHLAN;2000;4
1;AHLAN;2005;3
1;AHLAN;XXXX;21
1;AHMAD;1964;4
1;AHMAD;1968;3
1;AHMAD;1969;3
1;AHMAD;1971;3
1;AHMAD;1976;5
1;AHMAD;1977;3
1;AHMAD;1978;5
1;AHMAD;1979;4
1;AHMAD;1980;8
1;AHMAD;1981;8
1;AHMAD;1982;8
1;AHMAD;1983;4
1;AHMAD;1984;12
1;AHMAD;1985;12
1;AHMAD;1986;7
1;AHMAD;1988;10
1;AHMAD;1989;15
1;AHMAD;1990;17
1;AHMAD;1991;12
1;AHMAD;1992;15
1;AHMAD;1993;17
1;AHMAD;1994;11
1;AHMAD;1995;10
1;AHMAD;1996;13
1;AHMAD;1997;11
1;AHMAD;1998;10
1;AHMAD;1999;10
1;AHMAD;2000;16
1;AHMAD;2001;22
1;AHMAD;2002;17
1;AHMAD;2003;15
1;AHMAD;2004;22
1;AHMAD;2005;31
1;AHMAD;2006;19
1;AHMAD;2007;16
1;AHMAD;2008;30
1;AHMAD;2009;37
1;AHMAD;2010;31
1;AHMAD;2011;37
1;AHMAD;2012;45
1;AHMAD;2013;57
1;AHMAD;2014;59
1;AHMAD;2015;51
1;AHMAD;2016;63
1;AHMAD;2017;72
1;AHMAD;2018;58
1;AHMAD;XXXX;30
1;AHMADOU;1980;3
1;AHMADOU;1983;6
1;AHMADOU;1984;3
1;AHMADOU;1985;6
1;AHMADOU;1986;10
1;AHMADOU;1990;5
1;AHMADOU;1991;4
1;AHMADOU;1992;6
1;AHMADOU;1993;5
1;AHMADOU;1994;5
1;AHMADOU;1995;4
1;AHMADOU;1996;6
1;AHMADOU;1997;3
1;AHMADOU;1998;3
1;AHMADOU;1999;8
1;AHMADOU;2001;6
1;AHMADOU;2002;3
1;AHMADOU;2003;6
1;AHMADOU;2004;6
1;AHMADOU;2005;3
1;AHMADOU;2006;4
1;AHMADOU;2007;6
1;AHMADOU;2008;5
1;AHMADOU;2009;10
1;AHMADOU;2010;4
1;AHMADOU;2011;9
1;AHMADOU;2012;8
1;AHMADOU;2013;9
1;AHMADOU;2014;16
1;AHMADOU;2015;8
1;AHMADOU;2016;19
1;AHMADOU;2017;24
1;AHMADOU;2018;12
1;AHMADOU;XXXX;14
1;AHMADOU-BAMBA;2014;3
1;AHMADOU-BAMBA;2016;3
1;AHMADOU-BAMBA;XXXX;15
1;AHMAR;1980;3
1;AHMAR;XXXX;24
1;AHMAT;2004;3
1;AHMAT;2006;3
1;AHMAT;2010;3
1;AHMAT;2013;6
1;AHMAT;2014;4
1;AHMAT;2015;5
1;AHMAT;2017;7
1;AHMAT;2018;3
1;AHMAT;XXXX;14
1;AHMED;1925;3
1;AHMED;1927;6
1;AHMED;1928;3
1;AHMED;1930;6
1;AHMED;1931;4
1;AHMED;1932;7
1;AHMED;1933;4
1;AHMED;1934;9
1;AHMED;1935;4
1;AHMED;1936;3
1;AHMED;1937;7
1;AHMED;1938;12
1;AHMED;1939;10
1;AHMED;1940;12
1;AHMED;1941;15
1;AHMED;1942;5
1;AHMED;1943;8
1;AHMED;1944;17
1;AHMED;1945;20
1;AHMED;1946;23
1;AHMED;1947;19
1;AHMED;1948;23
1;AHMED;1949;34
1;AHMED;1950;45
1;AHMED;1951;66
1;AHMED;1952;55
1;AHMED;1953;68
1;AHMED;1954;89
1;AHMED;1955;102
1;AHMED;1956;108
1;AHMED;1957;125
1;AHMED;1958;117
1;AHMED;1959;131
1;AHMED;1960;164
1;AHMED;1961;241
1;AHMED;1962;262
1;AHMED;1963;307
1;AHMED;1964;339
1;AHMED;1965;364
1;AHMED;1966;366
1;AHMED;1967;340
1;AHMED;1968;342
1;AHMED;1969;326
1;AHMED;1970;347
1;AHMED;1971;294
1;AHMED;1972;293
1;AHMED;1973;295
1;AHMED;1974;303
1;AHMED;1975;291
1;AHMED;1976;304
1;AHMED;1977;305
1;AHMED;1978;304
1;AHMED;1979;320
1;AHMED;1980;304
1;AHMED;1981;312
1;AHMED;1982;371
1;AHMED;1983;334
1;AHMED;1984;341
1;AHMED;1985;327
1;AHMED;1986;326
1;AHMED;1987;274
1;AHMED;1988;280
1;AHMED;1989;258
1;AHMED;1990;234
1;AHMED;1991;259
1;AHMED;1992;244
1;AHMED;1993;240
1;AHMED;1994;232
1;AHMED;1995;202
1;AHMED;1996;194
1;AHMED;1997;201
1;AHMED;1998;223
1;AHMED;1999;267
1;AHMED;2000;248
1;AHMED;2001;273
1;AHMED;2002;293
1;AHMED;2003;305
1;AHMED;2004;300
1;AHMED;2005;377
1;AHMED;2006;353
1;AHMED;2007;391
1;AHMED;2008;375
1;AHMED;2009;412
1;AHMED;2010;407
1;AHMED;2011;425
1;AHMED;2012;469
1;AHMED;2013;464
1;AHMED;2014;505
1;AHMED;2015;505
1;AHMED;2016;506
1;AHMED;2017;508
1;AHMED;2018;505
1;AHMED;XXXX;10
1;AHMED-ALI;2011;4
1;AHMED-ALI;2016;4
1;AHMED-ALI;XXXX;25
1;AHMED-AMIN;1993;3
1;AHMED-AMIN;XXXX;22
1;AHMED-AMINE;1992;5
1;AHMED-AMINE;1993;4
1;AHMED-AMINE;1999;4
1;AHMED-AMINE;2000;4
1;AHMED-AMINE;2001;3
1;AHMED-AMINE;2003;7
1;AHMED-AMINE;2004;4
1;AHMED-AMINE;2005;5
1;AHMED-AMINE;2006;10
1;AHMED-AMINE;2007;10
1;AHMED-AMINE;2008;8
1;AHMED-AMINE;2009;4
1;AHMED-AMINE;2010;9
1;AHMED-AMINE;2011;7
1;AHMED-AMINE;2012;9
1;AHMED-AMINE;2013;4
1;AHMED-AMINE;2014;5
1;AHMED-AMINE;2015;6
1;AHMED-AMINE;2016;6
1;AHMED-AMINE;2017;4
1;AHMED-AMINE;2018;3
1;AHMED-AMINE;XXXX;10
1;AHMED-YACINE;2004;3
1;AHMED-YACINE;2005;6
1;AHMED-YACINE;2006;4
1;AHMED-YACINE;2008;5
1;AHMED-YACINE;2009;8
1;AHMED-YACINE;2010;3
1;AHMED-YACINE;2011;4
1;AHMED-YACINE;2012;3
1;AHMED-YACINE;2018;4
1;AHMED-YACINE;XXXX;15
1;AHMED-YASSINE;2003;3
1;AHMED-YASSINE;2004;8
1;AHMED-YASSINE;2005;3
1;AHMED-YASSINE;2007;5
1;AHMED-YASSINE;2008;6
1;AHMED-YASSINE;2009;3
1;AHMED-YASSINE;2010;8
1;AHMED-YASSINE;2011;6
1;AHMED-YASSINE;2012;5
1;AHMED-YASSINE;2013;5
1;AHMED-YASSINE;2015;4
1;AHMED-YASSINE;2016;6
1;AHMED-YASSINE;2017;3
1;AHMED-YASSINE;XXXX;16
1;AHMET;1969;4
1;AHMET;1972;5
1;AHMET;1973;6
1;AHMET;1974;10
1;AHMET;1975;19
1;AHMET;1976;38
1;AHMET;1977;33
1;AHMET;1978;34
1;AHMET;1979;35
1;AHMET;1980;34
1;AHMET;1981;41
1;AHMET;1982;52
1;AHMET;1983;48
1;AHMET;1984;46
1;AHMET;1985;43
1;AHMET;1986;32
1;AHMET;1987;38
1;AHMET;1988;37
1;AHMET;1989;29
1;AHMET;1990;53
1;AHMET;1991;49
1;AHMET;1992;50
1;AHMET;1993;55
1;AHMET;1994;55
1;AHMET;1995;51
1;AHMET;1996;55
1;AHMET;1997;47
1;AHMET;1998;48
1;AHMET;1999;64
1;AHMET;2000;64
1;AHMET;2001;79
1;AHMET;2002;66
1;AHMET;2003;75
1;AHMET;2004;87
1;AHMET;2005;68
1;AHMET;2006;69
1;AHMET;2007;94
1;AHMET;2008;90
1;AHMET;2009;73
1;AHMET;2010;79
1;AHMET;2011;68
1;AHMET;2012;83
1;AHMET;2013;78
1;AHMET;2014;72
1;AHMET;2015;62
1;AHMET;2016;76
1;AHMET;2017;56
1;AHMET;2018;50
1;AHMET;XXXX;10
1;AHMET-CAN;2003;3
1;AHMET-CAN;2005;3
1;AHMET-CAN;2006;3
1;AHMET-CAN;2007;5
1;AHMET-CAN;XXXX;22
1;AHMETCAN;XXXX;22
1;AHMID;1956;3
1;AHMID;1958;3
1;AHMID;1962;6
1;AHMID;1963;5
1;AHMID;1964;4
1;AHMID;1965;5
1;AHMID;1966;4
1;AHMID;1968;6
1;AHMID;1969;4
1;AHMID;1970;6
1;AHMID;1971;5
1;AHMID;1972;3
1;AHMID;1973;3
1;AHMID;1975;3
1;AHMID;1976;6
1;AHMID;1977;4
1;AHMID;1978;5
1;AHMID;1980;6
1;AHMID;1982;3
1;AHMID;XXXX;34
1;AHRON;2008;4
1;AHRON;2011;3
1;AHRON;2015;7
1;AHRON;2016;6
1;AHRON;2017;3
1;AHRON;2018;4
1;AHRON;XXXX;11
1;AHSAN;1996;3
1;AHSAN;2001;3
1;AHSAN;2015;3
1;AHSAN;XXXX;25
1;AHSENE;XXXX;22
1;AHYAN;2006;3
1;AHYAN;2009;3
1;AHYAN;2014;3
1;AHYAN;2015;7
1;AHYAN;2016;3
1;AHYAN;2017;5
1;AHYAN;XXXX;5
1;AID;1961;3
1;AID;XXXX;37
1;AIDAN;1994;3
1;AIDAN;1995;4
1;AIDAN;1996;4
1;AIDAN;1997;6
1;AIDAN;1998;10
1;AIDAN;1999;8
1;AIDAN;2000;8
1;AIDAN;2001;6
1;AIDAN;2002;15
1;AIDAN;2003;28
1;AIDAN;2004;32
1;AIDAN;2005;55
1;AIDAN;2006;112
1;AIDAN;2007;119
1;AIDAN;2008;143
1;AIDAN;2009;124
1;AIDAN;2010;132
1;AIDAN;2011;106
1;AIDAN;2012;73
1;AIDAN;2013;64
1;AIDAN;2014;102
1;AIDAN;2015;82
1;AIDAN;2016;88
1;AIDAN;2017;68
1;AIDAN;2018;59
1;AIDAN;XXXX;15
1;AIDANN;2005;5
1;AIDANN;2007;4
1;AIDANN;2009;5
1;AIDANN;2010;7
1;AIDANN;2011;5
1;AIDANN;2012;4
1;AIDANN;2013;3
1;AIDANN;2018;3
1;AIDANN;XXXX;12
1;AIDEM;2011;3
1;AIDEM;2012;4
1;AIDEM;XXXX;16
1;AIDEN;2003;5
1;AIDEN;2004;8
1;AIDEN;2005;6
1;AIDEN;2006;7
1;AIDEN;2007;10
1;AIDEN;2008;16
1;AIDEN;2009;21
1;AIDEN;2010;18
1;AIDEN;2011;35
1;AIDEN;2012;39
1;AIDEN;2013;61
1;AIDEN;2014;143
1;AIDEN;2015;155
1;AIDEN;2016;142
1;AIDEN;2017;134
1;AIDEN;2018;109
1;AIDEN;XXXX;8
1;AIGNAN;1907;3
1;AIGNAN;1964;3
1;AIGNAN;XXXX;38
1;AIKEL;1987;3
1;AIKEL;1998;3
1;AIKEL;2001;3
1;AIKEL;XXXX;31
1;AIKO;2008;7
1;AIKO;2009;4
1;AIKO;2014;3
1;AIKO;2015;3
1;AIKO;2017;3
1;AIKO;XXXX;14
1;AILVIN;2000;6
1;AILVIN;2001;8
1;AILVIN;2005;4
1;AILVIN;2006;5
1;AILVIN;XXXX;6
1;AIMABLE;1900;31
1;AIMABLE;1901;32
1;AIMABLE;1902;46
1;AIMABLE;1903;32
1;AIMABLE;1904;36
1;AIMABLE;1905;35
1;AIMABLE;1906;28
1;AIMABLE;1907;34
1;AIMABLE;1908;29
1;AIMABLE;1909;36
1;AIMABLE;1910;41
1;AIMABLE;1911;39
1;AIMABLE;1912;33
1;AIMABLE;1913;34
1;AIMABLE;1914;40
1;AIMABLE;1915;17
1;AIMABLE;1916;16
1;AIMABLE;1917;19
1;AIMABLE;1918;13
1;AIMABLE;1919;16
1;AIMABLE;1920;33
1;AIMABLE;1921;31
1;AIMABLE;1922;25
1;AIMABLE;1923;26
1;AIMABLE;1924;28
1;AIMABLE;1925;28
1;AIMABLE;1926;33
1;AIMABLE;1927;22
1;AIMABLE;1928;32
1;AIMABLE;1929;11
1;AIMABLE;1930;19
1;AIMABLE;1931;15
1;AIMABLE;1932;14
1;AIMABLE;1933;14
1;AIMABLE;1934;15
1;AIMABLE;1935;14
1;AIMABLE;1936;15
1;AIMABLE;1937;6
1;AIMABLE;1938;14
1;AIMABLE;1939;7
1;AIMABLE;1940;9
1;AIMABLE;1941;4
1;AIMABLE;1942;5
1;AIMABLE;1945;4
1;AIMABLE;1946;3
1;AIMABLE;1947;4
1;AIMABLE;1950;4
1;AIMABLE;1952;4
